,mean,std,sharpe,NIKE,AMZN,GOOGLE,TESLA,MSFT
146,0.000949146781139431,0.026664120087160428,-0.7144752257560573,0.33968952835123034,0.05538197879934741,0.12128317700476283,0.4178652209347151,0.06578009490994428
147,0.0006027826295945621,0.021752651079584833,-0.8917173957067696,0.3459780767169005,0.10258611115349346,0.14968730785507317,0.19530347321211816,0.20644503106241477
148,0.00037940540603929033,0.02074551535055374,-0.945775232015964,0.0011176472693348503,0.07542275261363039,0.5806358779305839,0.0008298443911983634,0.3419938777952525
149,0.0007586756008911414,0.023393693499355796,-0.8225004914097347,0.17021964718299554,0.11583031287352193,0.14998985134648335,0.2714396346923247,0.2925205539046746
150,0.0007041765795900436,0.022968133630453292,-0.8401128159070685,0.1309308164378266,0.16218234285241753,0.12194605547892395,0.2413261314566761,0.34361465377415584
151,0.00033247689781557076,0.020128957068085856,-0.977076111576937,0.11419997508158922,0.1654744257857538,0.46549205537611,0.024300292730121544,0.2305332510264255
152,0.00047505953921075624,0.020397705515982134,-0.9572125867534926,0.3618555454822374,0.07651184476806447,0.024091572083566333,0.07028292453924022,0.4672581131268916
153,0.0005711029143079546,0.021896979036061023,-0.8872866459658924,0.009649184064299047,0.19624149179862233,0.032599080625986064,0.11528177618698915,0.6462284673241034
154,0.0007986241293713485,0.02602382686437608,-0.7378382883769237,0.10714634493343962,0.2523972278056004,0.26170155456323646,0.3766524674060775,0.0021024052916459586
155,0.000648669941959813,0.022688626601980268,-0.8529088339067292,0.2614761365628082,0.18970079725606076,0.04986531628432128,0.23683139798594388,0.2621263519108658
156,0.0005546876033533355,0.022299815876696685,-0.8719943027407246,0.07907214408764232,0.2857311055857197,0.1413294700430517,0.18765598856179128,0.30621129172179495
157,0.0006698234634846044,0.023814848079224106,-0.8116859058773042,0.1249674497344562,0.2810741601705814,0.11005686044526641,0.2762536896559188,0.20764783999377734
158,0.00024092888421111945,0.020596834355200606,-0.9593256310671745,0.20488993432091926,0.39208479848541505,0.30080254737427803,0.07396904209743853,0.02825367772194914
159,0.0009823315649103014,0.025706661256111516,-0.7397953489805459,0.17639008525252817,0.009690163892751288,0.08424876745666922,0.3691862277584477,0.3604847556396037
160,0.0006098204846809557,0.022178706860667505,-0.8742700662005803,0.27707744678470747,0.11897958909776506,0.3338896121378549,0.22277473798037273,0.0472786139992998
161,0.0006058670762834924,0.022743292473709143,-0.8527407782376185,0.057285243037895735,0.2762629402334527,0.06893423116162305,0.20220328666551915,0.39531429890150943
162,0.0008885711452419338,0.025377061430240152,-0.7530985771262015,0.002322951785352982,0.009610249258947054,0.5756275271887114,0.3388776872730571,0.0735615844939315
163,0.0004946675953545579,0.021881158798717566,-0.8914213631952908,0.2796325183769586,0.2743590292341152,0.16709985990694146,0.19377337006900744,0.08513522241297727
164,0.0007255663248072614,0.02408579365010127,-0.8002407541638844,0.020707265550635536,0.243704342054043,0.12081573121767047,0.27200831012518584,0.34276435105246505
165,0.0009207768593044636,0.028264531271612096,-0.6750235111755786,0.009205896249140585,0.3019776957012335,0.1172401367955923,0.4429893114961486,0.12858695975788498
166,0.0006397438485645968,0.02251021759745718,-0.8600652600365087,0.2060719842025878,0.18676299486056594,0.13366537147018084,0.22862718344162913,0.2448724660250362
167,0.00044176687186089615,0.020925160220349005,-0.9346754300652566,0.17483874194117752,0.2338908975629224,0.3032773715028362,0.12929999981735815,0.1586929891757057
168,0.0004861535011068758,0.0235367801682525,-0.829078844234366,0.006811305160430365,0.4348072562544497,0.2841604189701201,0.22283696833051092,0.051384051284488794
169,0.00038746875280632826,0.019906808199788347,-0.9852172709134855,0.28902130078897287,0.1283253889435066,0.22174922431012958,0.04852695032142459,0.3123771356359665
170,0.0009219565105007164,0.026137333768416433,-0.7299154404399356,0.0755565931746232,0.08449094553221247,0.3637142890571542,0.38640978677491106,0.0898283854610992
171,0.00043789866487642306,0.020960395519252616,-0.9332887500694024,0.1577712899054729,0.24632656119820842,0.2949779328227389,0.1272956993983516,0.17362851667522822
172,0.0004999372638874359,0.021834043083488595,-0.8931036117107858,0.2531143094694188,0.2495036852818797,0.26718892806318173,0.19449266984349758,0.03570040734202218
173,0.0002203289080976743,0.01991477714642259,-0.9932157887820233,0.3147645502554366,0.30139336394353444,0.27789845450120415,0.03477223058256446,0.07117140071726025
174,0.0005710168753684441,0.02085982100489686,-0.9314069914631858,0.26160798244525585,0.008140976983381404,0.3445035704733276,0.1326842529233116,0.2530632171747236
175,0.0006235615443965748,0.02218748066850859,-0.8733050293134467,0.31800456696838547,0.1413904850232623,0.11434080059497921,0.21810361063122985,0.2081605367821433
176,0.0005057328981030847,0.021705113154002115,-0.8981416942441717,0.15671786904734447,0.23050511449301442,0.3582905191422757,0.1791259434600695,0.07536055385729602
177,0.00043733293066916437,0.020601870478831125,-0.9495578126962746,0.2155641083261202,0.22522262144005695,0.07492545131439786,0.09307712862992813,0.39121069028949684
178,0.00025941287148333124,0.020568983755885402,-0.9597259331233755,0.14201701636651864,0.3994718913484322,0.10190618543781088,0.04138404618959529,0.31522086065764304
179,0.0004197573406972225,0.020431627569865007,-0.958330049446577,0.4258237126373173,0.13441817948226695,0.09767353507859278,0.08978477675334104,0.25229979604848196
180,0.0006996648154443145,0.022493467636809508,-0.8580417877842716,0.21158431961043564,0.11718926520064239,0.020404747357929784,0.21749017577619015,0.43333149205480187
181,0.00041685652008485524,0.021122336630676093,-0.9271295985063713,0.36132070320941734,0.27437779191695094,0.061293733551374796,0.1397820292671003,0.16322574205515653
